"","Experiment","Condition","Pair","Block","TrialN","Animal","Number","Movement","Description","Participant","ParticipantID","Score","WordOrder","Marked"
"40940","Experiment2","100-33",170,"Recall 2",46,2,1,1,"wooshal trunko dak","P2","170P2",NA,"VNP",TRUE
"40941","Experiment2","100-33",170,"Recall 2",47,2,2,1,"wooshla trunko bup","P1","170P1",NA,"VNP",TRUE
"40942","Experiment2","100-33",170,"Recall 2",47,6,1,1,"wooshla fino dak","P2","170P2",NA,"VNP",TRUE
"40943","Experiment2","100-33",170,"Recall 2",48,6,1,2,"boingla fino dak","P1","170P1",NA,"VNP",TRUE
"40944","Experiment2","100-33",170,"Recall 2",48,6,2,2,"boingla fino bup","P2","170P2",NA,"VNP",TRUE
"40945","Experiment2","100-33",170,"Recall 2",49,5,1,2,"boingla oinko dak","P1","170P1",NA,"VNP",TRUE
"40946","Experiment2","100-33",170,"Recall 2",49,1,1,2,"boingla beeko dak","P2","170P2",NA,"VNP",TRUE
"40947","Experiment2","100-33",170,"Recall 2",50,5,2,1,"wooshla oinko bup","P1","170P1",NA,"VNP",TRUE
"40948","Experiment2","100-33",170,"Recall 2",50,3,2,2,"boingla hoppo bup","P2","170P2",NA,"VNP",TRUE
"40949","Experiment2","100-33",170,"Recall 2",51,4,2,1,"wooshla bugo bup","P1","170P1",NA,"VNP",TRUE
"40950","Experiment2","100-33",170,"Recall 2",51,6,2,2,"boingla fino bup","P2","170P2",NA,"VNP",TRUE
"40951","Experiment2","100-33",170,"Recall 2",52,4,1,1,"wooshla bugo dak","P1","170P1",NA,"VNP",TRUE
"40952","Experiment2","100-33",170,"Recall 2",52,5,1,2,"boingla oinko dak","P2","170P2",NA,"VNP",TRUE
"40953","Experiment2","100-33",170,"Recall 2",53,6,1,2,"boingla fino dak","P1","170P1",NA,"VNP",TRUE
"40954","Experiment2","100-33",170,"Recall 2",53,6,1,1,"wooshla fino dak","P2","170P2",NA,"VNP",TRUE
"40955","Experiment2","100-33",170,"Recall 2",54,2,2,1,"wooshla trunko bup","P1","170P1",NA,"VNP",TRUE
"40956","Experiment2","100-33",170,"Recall 2",54,4,1,1,"wooshla bugo dak","P2","170P2",NA,"VNP",TRUE
"40957","Experiment2","100-33",170,"Recall 2",55,3,1,1,"wooshla hoppo dak","P1","170P1",NA,"VNP",TRUE
"40958","Experiment2","100-33",170,"Recall 2",55,2,1,1,"wooshla trunko dak","P2","170P2",NA,"VNP",TRUE
"40959","Experiment2","100-33",170,"Recall 2",56,6,2,1,"wooshla fino bup","P1","170P1",NA,"VNP",TRUE
"40960","Experiment2","100-33",170,"Recall 2",56,6,2,1,"wooshla fino bup","P2","170P2",NA,"VNP",TRUE
"40961","Experiment2","100-33",170,"Recall 2",57,1,2,2,"boingla beeko bup","P1","170P1",NA,"VNP",TRUE
"40962","Experiment2","100-33",170,"Recall 2",57,2,1,2,"boingla trunko dak","P2","170P2",NA,"VNP",TRUE
"40963","Experiment2","100-33",170,"Recall 2",58,4,2,2,"boingla bugo bup","P1","170P1",NA,"VNP",TRUE
"40964","Experiment2","100-33",170,"Recall 2",58,3,2,1,"wooshla hoppo bup","P2","170P2",NA,"VNP",TRUE
"40965","Experiment2","100-33",170,"Recall 2",59,4,1,2,"boingla bugo dak","P1","170P1",NA,"VNP",TRUE
"40966","Experiment2","100-33",170,"Recall 2",59,3,1,2,"boingla hoppo dak","P2","170P2",NA,"VNP",TRUE
"40967","Experiment2","100-33",170,"Recall 2",60,3,1,2,"boingla hoppo dak","P1","170P1",NA,"VNP",TRUE
"40968","Experiment2","100-33",170,"Recall 2",60,1,1,1,"wooshla beeko dak","P2","170P2",NA,"VNP",TRUE
"40969","Experiment2","100-33",170,"Recall 2",61,6,2,2,"boingla fino bup","P1","170P1",NA,"VNP",TRUE
"40970","Experiment2","100-33",170,"Recall 2",61,5,2,2,"boingla oinko bup","P2","170P2",NA,"VNP",TRUE
"40971","Experiment2","100-33",170,"Recall 2",62,2,1,2,"boingla trunko dak","P1","170P1",NA,"VNP",TRUE
"40972","Experiment2","100-33",170,"Recall 2",62,5,1,1,"wooshla oinko dak","P2","170P2",NA,"VNP",TRUE
"40973","Experiment2","100-33",170,"Recall 2",63,1,1,1,"wooshla beeko dak","P1","170P1",NA,"VNP",TRUE
"40974","Experiment2","100-33",170,"Recall 2",63,4,1,2,"boingla bugo dak","P2","170P2",NA,"VNP",TRUE
"40975","Experiment2","100-33",170,"Recall 2",64,1,2,1,"wooshla beeko bup","P1","170P1",NA,"VNP",TRUE
"40976","Experiment2","100-33",170,"Recall 2",64,4,2,2,"boingla bugo bup","P2","170P2",NA,"VNP",TRUE
"40977","Experiment2","100-33",170,"Recall 2",65,5,1,1,"wooshla oinko dak","P1","170P1",NA,"VNP",TRUE
"40978","Experiment2","100-33",170,"Recall 2",65,1,2,1,"wooshla beeko bup","P2","170P2",NA,"VNP",TRUE
"40979","Experiment2","100-33",170,"Recall 2",66,1,1,2,"boingla beeko dak","P1","170P1",NA,"VNP",TRUE
"40980","Experiment2","100-33",170,"Recall 2",66,2,2,1,"wooshla trunko bup","P2","170P2",NA,"VNP",TRUE
"40981","Experiment2","100-33",170,"Recall 2",67,3,2,2,"boingla hoppo bup","P1","170P1",NA,"VNP",TRUE
"40982","Experiment2","100-33",170,"Recall 2",67,6,1,2,"boingla fino dak","P2","170P2",NA,"VNP",TRUE
"40983","Experiment2","100-33",170,"Recall 2",68,5,2,2,"boingla oinko bup","P1","170P1",NA,"VNP",TRUE
"40984","Experiment2","100-33",170,"Recall 2",68,2,2,2,"boingla trunko bup","P2","170P2",NA,"VNP",TRUE
"40985","Experiment2","100-33",170,"Recall 2",69,2,1,1,"wooshla trunko dak","P1","170P1",NA,"VNP",TRUE
"40986","Experiment2","100-33",170,"Recall 2",69,1,2,2,"boingla beeko bup","P2","170P2",NA,"VNP",TRUE
"40987","Experiment2","100-33",170,"Recall 2",70,2,2,2,"boingla trunko bup","P1","170P1",NA,"VNP",TRUE
"40988","Experiment2","100-33",170,"Recall 2",70,5,2,1,"wooshla oinko bup","P2","170P2",NA,"VNP",TRUE
"40989","Experiment2","100-33",170,"Recall 2",71,3,2,1,"wooshla hoppo bup","P1","170P1",NA,"VNP",TRUE
"40990","Experiment2","100-33",170,"Recall 2",71,3,1,1,"wooshla hoppo dak","P2","170P2",NA,"VNP",TRUE
"40991","Experiment2","100-33",170,"Recall 2",72,6,1,1,"wooshla fino dak","P1","170P1",NA,"VNP",TRUE
"40992","Experiment2","100-33",170,"Recall 2",72,4,2,1,"wooshla bugo bup","P2","170P2",NA,"VNP",TRUE
"40993","Experiment2","100-66",62,"Training",1,2,1,2,"boingla trunko tid","P1","62P1",NA,"VNP",TRUE
"40994","Experiment2","100-66",62,"Training",1,1,1,1,"wooshla beeko tid","P2","62P2",NA,"VNP",TRUE
"40995","Experiment2","100-66",62,"Training",2,2,2,1,"wooshla trunko bup","P1","62P1",NA,"VNP",TRUE
"40996","Experiment2","100-66",62,"Training",2,4,2,1,"wooshla bugo bup","P2","62P2",NA,"VNP",TRUE
"40997","Experiment2","100-66",62,"Training",3,2,1,1,"wooshla trunko tid","P1","62P1",NA,"VNP",TRUE
"40998","Experiment2","100-66",62,"Training",3,2,1,1,"wooshla trunko","P2","62P2",NA,"VN",FALSE
"40999","Experiment2","100-66",62,"Training",4,1,1,2,"boingla beeko tid","P1","62P1",NA,"VNP",TRUE
"41000","Experiment2","100-66",62,"Training",4,6,1,1,"wooshla fino tid","P2","62P2",NA,"VNP",TRUE
"41001","Experiment2","100-66",62,"Training",5,3,2,1,"wooshla hoppo bup","P1","62P1",NA,"VNP",TRUE
"41002","Experiment2","100-66",62,"Training",5,5,1,2,"boingla oinko tid","P2","62P2",NA,"VNP",TRUE
"41003","Experiment2","100-66",62,"Training",6,1,2,2,"boingla beeko bup","P1","62P1",NA,"VNP",TRUE
"41004","Experiment2","100-66",62,"Training",6,4,2,2,"boingla bugo bup","P2","62P2",NA,"VNP",TRUE
"41005","Experiment2","100-66",62,"Training",7,1,1,1,"wooshla beeko tid","P1","62P1",NA,"VNP",TRUE
"41006","Experiment2","100-66",62,"Training",7,5,2,1,"wooshla oinko bup","P2","62P2",NA,"VNP",TRUE
"41007","Experiment2","100-66",62,"Training",8,6,1,2,"boingla fino tid","P1","62P1",NA,"VNP",TRUE
"41008","Experiment2","100-66",62,"Training",8,3,1,1,"wooshla hoppo","P2","62P2",NA,"VN",FALSE
"41009","Experiment2","100-66",62,"Training",9,5,1,2,"boingla oinko tid","P1","62P1",NA,"VNP",TRUE
"41010","Experiment2","100-66",62,"Training",9,3,1,2,"boingla hoppo tid","P2","62P2",NA,"VNP",TRUE
"41011","Experiment2","100-66",62,"Training",10,1,2,1,"wooshla beeko bup","P1","62P1",NA,"VNP",TRUE
"41012","Experiment2","100-66",62,"Training",10,1,1,2,"boingla beeko tid","P2","62P2",NA,"VNP",TRUE
"41013","Experiment2","100-66",62,"Training",11,6,2,2,"boingla fino bup","P1","62P1",NA,"VNP",TRUE
"41014","Experiment2","100-66",62,"Training",11,3,2,1,"wooshla hoppo bup","P2","62P2",NA,"VNP",TRUE
"41015","Experiment2","100-66",62,"Training",12,2,2,2,"boingla trunko bup","P1","62P1",NA,"VNP",TRUE
"41016","Experiment2","100-66",62,"Training",12,2,1,2,"boingla trunko tid","P2","62P2",NA,"VNP",TRUE
"41017","Experiment2","100-66",62,"Training",13,3,1,2,"boingla hoppo tid","P1","62P1",NA,"VNP",TRUE
"41018","Experiment2","100-66",62,"Training",13,2,2,1,"wooshla trunko bup","P2","62P2",NA,"VNP",TRUE
"41019","Experiment2","100-66",62,"Training",14,3,1,1,"wooshla hoppo tid","P1","62P1",NA,"VNP",TRUE
"41020","Experiment2","100-66",62,"Training",14,5,2,2,"boingla oinko bup","P2","62P2",NA,"VNP",TRUE
"41021","Experiment2","100-66",62,"Training",15,6,1,1,"wooshla fino tid","P1","62P1",NA,"VNP",TRUE
"41022","Experiment2","100-66",62,"Training",15,3,2,2,"boingla hoppo bup","P2","62P2",NA,"VNP",TRUE
"41023","Experiment2","100-66",62,"Training",16,4,2,1,"wooshla bugo bup","P1","62P1",NA,"VNP",TRUE
"41024","Experiment2","100-66",62,"Training",16,1,2,2,"boingla beeko bup","P2","62P2",NA,"VNP",TRUE
"41025","Experiment2","100-66",62,"Training",17,5,2,1,"wooshla oinko bup","P1","62P1",NA,"VNP",TRUE
"41026","Experiment2","100-66",62,"Training",17,6,2,2,"boingla fino bup","P2","62P2",NA,"VNP",TRUE
"41027","Experiment2","100-66",62,"Training",18,3,2,2,"boingla hoppo bup","P1","62P1",NA,"VNP",TRUE
"41028","Experiment2","100-66",62,"Training",18,6,1,2,"boingla fino","P2","62P2",NA,"VN",FALSE
"41029","Experiment2","100-66",62,"Training",19,6,2,1,"wooshla fino bup","P1","62P1",NA,"VNP",TRUE
"41030","Experiment2","100-66",62,"Training",19,6,2,1,"wooshla fino bup","P2","62P2",NA,"VNP",TRUE
"41031","Experiment2","100-66",62,"Training",20,4,1,2,"boingla bugo tid","P1","62P1",NA,"VNP",TRUE
"41032","Experiment2","100-66",62,"Training",20,5,1,1,"wooshla oinko tid","P2","62P2",NA,"VNP",TRUE
"41033","Experiment2","100-66",62,"Training",21,5,2,2,"boingla oinko bup","P1","62P1",NA,"VNP",TRUE
"41034","Experiment2","100-66",62,"Training",21,2,2,2,"boingla trunko bup","P2","62P2",NA,"VNP",TRUE
"41035","Experiment2","100-66",62,"Training",22,4,2,2,"boingla bugo bup","P1","62P1",NA,"VNP",TRUE
"41036","Experiment2","100-66",62,"Training",22,4,1,2,"boingla bugo","P2","62P2",NA,"VN",FALSE
"41037","Experiment2","100-66",62,"Training",23,5,1,1,"wooshla oinko tid","P1","62P1",NA,"VNP",TRUE
"41038","Experiment2","100-66",62,"Training",23,4,1,1,"wooshla bugo tid","P2","62P2",NA,"VNP",TRUE
"41039","Experiment2","100-66",62,"Training",24,4,1,1,"wooshla bugo tid","P1","62P1",NA,"VNP",TRUE
"41040","Experiment2","100-66",62,"Training",24,1,2,1,"wooshla beeko bup","P2","62P2",NA,"VNP",TRUE
"41041","Experiment2","100-66",62,"Training",25,3,1,2,"boingla hoppo tid","P1","62P1",NA,"VNP",TRUE
"41042","Experiment2","100-66",62,"Training",25,5,1,2,"boingla oinko tid","P2","62P2",NA,"VNP",TRUE
"41043","Experiment2","100-66",62,"Training",26,6,1,1,"wooshla fino tid","P1","62P1",NA,"VNP",TRUE
"41044","Experiment2","100-66",62,"Training",26,6,1,1,"wooshla fino","P2","62P2",NA,"VN",FALSE
"41045","Experiment2","100-66",62,"Training",27,1,1,2,"boingla beeko tid","P1","62P1",NA,"VNP",TRUE
"41046","Experiment2","100-66",62,"Training",27,3,2,2,"boingla hoppo bup","P2","62P2",NA,"VNP",TRUE
"41047","Experiment2","100-66",62,"Training",28,3,1,1,"wooshla hoppo tid","P1","62P1",NA,"VNP",TRUE
"41048","Experiment2","100-66",62,"Training",28,4,2,2,"boingla bugo bup","P2","62P2",NA,"VNP",TRUE
"41049","Experiment2","100-66",62,"Training",29,1,1,1,"wooshla beeko tid","P1","62P1",NA,"VNP",TRUE
"41050","Experiment2","100-66",62,"Training",29,1,2,2,"boingla beeko bup","P2","62P2",NA,"VNP",TRUE
"41051","Experiment2","100-66",62,"Training",30,2,1,1,"wooshla trunko tid","P1","62P1",NA,"VNP",TRUE
"41052","Experiment2","100-66",62,"Training",30,4,2,1,"wooshla bugo bup","P2","62P2",NA,"VNP",TRUE
"41053","Experiment2","100-66",62,"Training",31,4,2,2,"boingla bugo bup","P1","62P1",NA,"VNP",TRUE
"41054","Experiment2","100-66",62,"Training",31,1,1,2,"boingla beeko","P2","62P2",NA,"VN",FALSE
"41055","Experiment2","100-66",62,"Training",32,4,1,1,"wooshla bugo tid","P1","62P1",NA,"VNP",TRUE
"41056","Experiment2","100-66",62,"Training",32,4,1,1,"wooshla bugo","P2","62P2",NA,"VN",FALSE
"41057","Experiment2","100-66",62,"Training",33,5,1,2,"boingla oinko tid","P1","62P1",NA,"VNP",TRUE
"41058","Experiment2","100-66",62,"Training",33,3,1,2,"boingla hoppo","P2","62P2",NA,"VN",FALSE
"41059","Experiment2","100-66",62,"Training",34,4,2,1,"wooshla bugo bup","P1","62P1",NA,"VNP",TRUE
"41060","Experiment2","100-66",62,"Training",34,2,1,2,"boingla trunko tid","P2","62P2",NA,"VNP",TRUE
"41061","Experiment2","100-66",62,"Training",35,5,2,2,"boingla oinko bup","P1","62P1",NA,"VNP",TRUE
"41062","Experiment2","100-66",62,"Training",35,6,1,2,"boingla fino tid","P2","62P2",NA,"VNP",TRUE
"41063","Experiment2","100-66",62,"Training",36,2,2,2,"boingla trunko bup","P1","62P1",NA,"VNP",TRUE
"41064","Experiment2","100-66",62,"Training",36,2,2,1,"wooshla trunko bup","P2","62P2",NA,"VNP",TRUE
"41065","Experiment2","100-66",62,"Training",37,1,2,2,"boingla beeko bup","P1","62P1",NA,"VNP",TRUE
"41066","Experiment2","100-66",62,"Training",37,5,2,2,"boingla oinko bup","P2","62P2",NA,"VNP",TRUE
"41067","Experiment2","100-66",62,"Training",38,2,1,2,"boingla trunko tid","P1","62P1",NA,"VNP",TRUE
"41068","Experiment2","100-66",62,"Training",38,6,2,2,"boingla fino bup","P2","62P2",NA,"VNP",TRUE
"41069","Experiment2","100-66",62,"Training",39,6,2,1,"wooshla fino bup","P1","62P1",NA,"VNP",TRUE
"41070","Experiment2","100-66",62,"Training",39,1,1,1,"wooshla beeko tid","P2","62P2",NA,"VNP",TRUE
"41071","Experiment2","100-66",62,"Training",40,6,1,2,"boingla fino tid","P1","62P1",NA,"VNP",TRUE
"41072","Experiment2","100-66",62,"Training",40,2,2,2,"boingla trunko bup","P2","62P2",NA,"VNP",TRUE
"41073","Experiment2","100-66",62,"Training",41,3,2,2,"boingla hoppo bup","P1","62P1",NA,"VNP",TRUE
"41074","Experiment2","100-66",62,"Training",41,5,1,1,"wooshla oinko tid","P2","62P2",NA,"VNP",TRUE
"41075","Experiment2","100-66",62,"Training",42,5,2,1,"wooshla oinko bup","P1","62P1",NA,"VNP",TRUE
"41076","Experiment2","100-66",62,"Training",42,5,2,1,"wooshla oinko bup","P2","62P2",NA,"VNP",TRUE
"41077","Experiment2","100-66",62,"Training",43,4,1,2,"boingla bugo tid","P1","62P1",NA,"VNP",TRUE
"41078","Experiment2","100-66",62,"Training",43,3,1,1,"wooshla hoppo tid","P2","62P2",NA,"VNP",TRUE
"41079","Experiment2","100-66",62,"Training",44,3,2,1,"wooshla hoppo bup","P1","62P1",NA,"VNP",TRUE
"41080","Experiment2","100-66",62,"Training",44,3,2,1,"wooshla hoppo bup","P2","62P2",NA,"VNP",TRUE
"41081","Experiment2","100-66",62,"Training",45,5,1,1,"wooshla oinko tid","P1","62P1",NA,"VNP",TRUE
"41082","Experiment2","100-66",62,"Training",45,6,2,1,"wooshla fino bup","P2","62P2",NA,"VNP",TRUE
"41083","Experiment2","100-66",62,"Training",46,1,2,1,"wooshla beeko bup","P1","62P1",NA,"VNP",TRUE
"41084","Experiment2","100-66",62,"Training",46,2,1,1,"wooshla trunko tid","P2","62P2",NA,"VNP",TRUE
"41085","Experiment2","100-66",62,"Training",47,2,2,1,"wooshla trunko bup","P1","62P1",NA,"VNP",TRUE
"41086","Experiment2","100-66",62,"Training",47,1,2,1,"wooshla beeko bup","P2","62P2",NA,"VNP",TRUE
"41087","Experiment2","100-66",62,"Training",48,6,2,2,"boingla fino bup","P1","62P1",NA,"VNP",TRUE
"41088","Experiment2","100-66",62,"Training",48,4,1,2,"boingla bugo tid","P2","62P2",NA,"VNP",TRUE
"41089","Experiment2","100-66",62,"Training",49,5,2,1,"wooshla oinko bup","P1","62P1",NA,"VNP",TRUE
"41090","Experiment2","100-66",62,"Training",49,6,2,1,"wooshla fino bup","P2","62P2",NA,"VNP",TRUE
"41091","Experiment2","100-66",62,"Training",50,6,2,1,"wooshla fino bup","P1","62P1",NA,"VNP",TRUE
"41092","Experiment2","100-66",62,"Training",50,3,1,2,"boingla hoppo tid","P2","62P2",NA,"VNP",TRUE
"41093","Experiment2","100-66",62,"Training",51,1,2,1,"wooshla beeko bup","P1","62P1",NA,"VNP",TRUE
"41094","Experiment2","100-66",62,"Training",51,4,1,1,"wooshla bugo","P2","62P2",NA,"VN",FALSE
"41095","Experiment2","100-66",62,"Training",52,3,2,2,"boingla hoppo bup","P1","62P1",NA,"VNP",TRUE
"41096","Experiment2","100-66",62,"Training",52,2,1,2,"boingla trunko tid","P2","62P2",NA,"VNP",TRUE
"41097","Experiment2","100-66",62,"Training",53,6,1,1,"wooshla fino tid","P1","62P1",NA,"VNP",TRUE
"41098","Experiment2","100-66",62,"Training",53,4,2,1,"wooshla bugo bup","P2","62P2",NA,"VNP",TRUE
"41099","Experiment2","100-66",62,"Training",54,4,2,2,"boingla bugo bup","P1","62P1",NA,"VNP",TRUE
"41100","Experiment2","100-66",62,"Training",54,6,1,1,"wooshla fino tid","P2","62P2",NA,"VNP",TRUE
"41101","Experiment2","100-66",62,"Training",55,6,1,2,"boingla fino tid","P1","62P1",NA,"VNP",TRUE
"41102","Experiment2","100-66",62,"Training",55,5,2,1,"wooshla oinko bup","P2","62P2",NA,"VNP",TRUE
"41103","Experiment2","100-66",62,"Training",56,2,1,1,"wooshla trunko tid","P1","62P1",NA,"VNP",TRUE
"41104","Experiment2","100-66",62,"Training",56,2,1,1,"wooshla trunko","P2","62P2",NA,"VN",FALSE
"41105","Experiment2","100-66",62,"Training",57,5,1,1,"wooshla oinko tid","P1","62P1",NA,"VNP",TRUE
"41106","Experiment2","100-66",62,"Training",57,3,2,1,"wooshla hoppo bup","P2","62P2",NA,"VNP",TRUE
"41107","Experiment2","100-66",62,"Training",58,4,1,2,"boingla bugo tid","P1","62P1",NA,"VNP",TRUE
"41108","Experiment2","100-66",62,"Training",58,5,1,2,"boingla oinko","P2","62P2",NA,"VN",FALSE
"41109","Experiment2","100-66",62,"Training",59,3,1,1,"wooshla hoppo tid","P1","62P1",NA,"VNP",TRUE
"41110","Experiment2","100-66",62,"Training",59,5,2,2,"boingla oinko bup","P2","62P2",NA,"VNP",TRUE
"41111","Experiment2","100-66",62,"Training",60,2,2,2,"boingla trunko bup","P1","62P1",NA,"VNP",TRUE
"41112","Experiment2","100-66",62,"Training",60,1,2,2,"boingla beeko bup","P2","62P2",NA,"VNP",TRUE
"41113","Experiment2","100-66",62,"Training",61,6,2,2,"boingla fino bup","P1","62P1",NA,"VNP",TRUE
"41114","Experiment2","100-66",62,"Training",61,3,1,1,"wooshla hoppo tid","P2","62P2",NA,"VNP",TRUE
"41115","Experiment2","100-66",62,"Training",62,1,2,2,"boingla beeko bup","P1","62P1",NA,"VNP",TRUE
"41116","Experiment2","100-66",62,"Training",62,2,2,2,"boingla trunko bup","P2","62P2",NA,"VNP",TRUE
"41117","Experiment2","100-66",62,"Training",63,5,2,2,"boingla oinko bup","P1","62P1",NA,"VNP",TRUE
"41118","Experiment2","100-66",62,"Training",63,2,2,1,"wooshla trunko bup","P2","62P2",NA,"VNP",TRUE
"41119","Experiment2","100-66",62,"Training",64,2,2,1,"wooshla trunko bup","P1","62P1",NA,"VNP",TRUE
"41120","Experiment2","100-66",62,"Training",64,3,2,2,"boingla hoppo bup","P2","62P2",NA,"VNP",TRUE
"41121","Experiment2","100-66",62,"Training",65,4,2,1,"wooshla bugo bup","P1","62P1",NA,"VNP",TRUE
"41122","Experiment2","100-66",62,"Training",65,5,1,1,"wooshla oinko tid","P2","62P2",NA,"VNP",TRUE
"41123","Experiment2","100-66",62,"Training",66,4,1,1,"wooshla bugo tid","P1","62P1",NA,"VNP",TRUE
"41124","Experiment2","100-66",62,"Training",66,1,1,2,"boingla beeko","P2","62P2",NA,"VN",FALSE
"41125","Experiment2","100-66",62,"Training",67,1,1,1,"wooshla beeko tid","P1","62P1",NA,"VNP",TRUE
"41126","Experiment2","100-66",62,"Training",67,6,1,2,"boingla fino tid","P2","62P2",NA,"VNP",TRUE
"41127","Experiment2","100-66",62,"Training",68,5,1,2,"boingla oinko tid","P1","62P1",NA,"VNP",TRUE
"41128","Experiment2","100-66",62,"Training",68,4,2,2,"boingla bugo bup","P2","62P2",NA,"VNP",TRUE
"41129","Experiment2","100-66",62,"Training",69,3,1,2,"boingla hoppo tid","P1","62P1",NA,"VNP",TRUE
"41130","Experiment2","100-66",62,"Training",69,4,1,2,"boingla bugo tid","P2","62P2",NA,"VNP",TRUE
"41131","Experiment2","100-66",62,"Training",70,1,1,2,"boingla beeko tid","P1","62P1",NA,"VNP",TRUE
"41132","Experiment2","100-66",62,"Training",70,1,2,1,"wooshla beeko bup","P2","62P2",NA,"VNP",TRUE
"41133","Experiment2","100-66",62,"Training",71,2,1,2,"boingla trunko tid","P1","62P1",NA,"VNP",TRUE
"41134","Experiment2","100-66",62,"Training",71,1,1,1,"wooshla beeko tid","P2","62P2",NA,"VNP",TRUE
"41135","Experiment2","100-66",62,"Training",72,3,2,1,"wooshla hoppo bup","P1","62P1",NA,"VNP",TRUE
"41136","Experiment2","100-66",62,"Training",72,6,2,2,"boingla fino bup","P2","62P2",NA,"VNP",TRUE
"41137","Experiment2","100-66",62,"Training",73,4,1,1,"wooshla bugo tid","P1","62P1",NA,"VNP",TRUE
"41138","Experiment2","100-66",62,"Training",73,1,1,1,"wooshla beeko","P2","62P2",NA,"VN",FALSE
"41139","Experiment2","100-66",62,"Training",74,2,1,2,"boingla trunko tid","P1","62P1",NA,"VNP",TRUE
"41140","Experiment2","100-66",62,"Training",74,1,1,2,"boingla beeko tid","P2","62P2",NA,"VNP",TRUE
"41141","Experiment2","100-66",62,"Training",75,3,2,2,"boingla hoppo bup","P1","62P1",NA,"VNP",TRUE
"41142","Experiment2","100-66",62,"Training",75,6,2,2,"boingla fino bup","P2","62P2",NA,"VNP",TRUE
"41143","Experiment2","100-66",62,"Training",76,2,2,2,"boingla trunko bup","P1","62P1",NA,"VNP",TRUE
"41144","Experiment2","100-66",62,"Training",76,1,2,1,"wooshla beeko bup","P2","62P2",NA,"VNP",TRUE
"41145","Experiment2","100-66",62,"Training",77,1,1,1,"wooshla beeko tid","P1","62P1",NA,"VNP",TRUE
"41146","Experiment2","100-66",62,"Training",77,4,2,2,"boingla bugo bup","P2","62P2",NA,"VNP",TRUE
"41147","Experiment2","100-66",62,"Training",78,4,2,2,"boingla bugo bup","P1","62P1",NA,"VNP",TRUE
"41148","Experiment2","100-66",62,"Training",78,3,1,1,"wooshla hoppo","P2","62P2",NA,"VN",FALSE
"41149","Experiment2","100-66",62,"Training",79,6,2,2,"boingla fino bup","P1","62P1",NA,"VNP",TRUE
"41150","Experiment2","100-66",62,"Training",79,2,1,2,"boingla trunko","P2","62P2",NA,"VN",FALSE
"41151","Experiment2","100-66",62,"Training",80,6,2,1,"wooshla fino bup","P1","62P1",NA,"VNP",TRUE
"41152","Experiment2","100-66",62,"Training",80,4,1,1,"wooshla bugo tid","P2","62P2",NA,"VNP",TRUE
"41153","Experiment2","100-66",62,"Training",81,2,2,1,"wooshla trunko bup","P1","62P1",NA,"VNP",TRUE
